Country,Year,Wind,Solar,GeoBiomassOther,Hydro,Total_WSO,Total,TypeCode,Continent,Region,ISO3,Latitude,Longitude
Algeria,1965,0.0,0.0,0.0,0.4,0.0,0.4,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1966,0.0,0.0,0.0,0.36,0.0,0.36,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1967,0.0,0.0,0.0,0.41,0.0,0.41,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1968,0.0,0.0,0.0,0.56,0.0,0.56,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1969,0.0,0.0,0.0,0.36,0.0,0.36,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1970,0.0,0.0,0.0,0.58,0.0,0.58,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1971,0.0,0.0,0.0,0.33,0.0,0.33,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1972,0.0,0.0,0.0,0.5,0.0,0.5,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1973,0.0,0.0,0.0,0.75,0.0,0.75,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1974,0.0,0.0,0.0,0.5,0.0,0.5,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1975,0.0,0.0,0.0,0.33,0.0,0.33,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1976,0.0,0.0,0.0,0.39,0.0,0.39,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1977,0.0,0.0,0.0,0.27,0.0,0.27,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1978,0.0,0.0,0.0,0.25,0.0,0.25,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1979,0.0,0.0,0.0,0.29,0.0,0.29,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1980,0.0,0.0,0.0,0.26,0.0,0.26,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1981,0.0,0.0,0.0,0.37,0.0,0.37,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1982,0.0,0.0,0.0,0.48,0.0,0.48,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1983,0.0,0.0,0.0,0.24,0.0,0.24,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1984,0.0,0.0,0.0,0.45,0.0,0.45,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1985,0.0,0.0,0.0,0.65,0.0,0.65,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1986,0.0,0.0,0.0,0.25,0.0,0.25,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1987,0.0,0.0,0.0,0.5,0.0,0.5,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1988,0.0,0.0,0.0,0.18,0.0,0.18,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1989,0.0,0.0,0.0,0.23,0.0,0.23,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1990,0.0,0.0,0.0,0.14,0.0,0.14,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1991,0.0,0.0,0.0,0.29,0.0,0.29,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1992,0.0,0.0,0.0,0.2,0.0,0.2,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1993,0.0,0.0,0.0,0.35,0.0,0.35,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1994,0.0,0.0,0.0,0.17,0.0,0.17,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1995,0.0,0.0,0.0,0.19,0.0,0.19,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1996,0.0,0.0,0.0,0.14,0.0,0.14,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1997,0.0,0.0,0.0,0.08,0.0,0.08,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1998,0.0,0.0,0.0,0.22,0.0,0.22,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,1999,0.0,0.0,0.0,0.2,0.0,0.2,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2000,0.0,0.0,0.0,0.05,0.0,0.05,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2001,0.0,0.0,0.0,0.07,0.0,0.07,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2002,0.0,0.0,0.0,0.06,0.0,0.06,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2003,0.0,0.0,0.0,0.26,0.0,0.26,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2004,0.0,0.0,0.0,0.25,0.0,0.25,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2005,0.0,0.0,0.0,0.56,0.0,0.56,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2006,0.0,0.0,0.0,0.22,0.0,0.22,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2007,0.0,0.0,0.0,0.23,0.0,0.23,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2008,0.0,0.0,0.0,0.28,0.0,0.28,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2009,0.0,0.0,0.0,0.34,0.0,0.34,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2010,0.0,0.01,0.0,0.17,0.01,0.18000000000000002,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2011,0.0,0.02,0.0,0.38,0.02,0.4,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2012,0.0,0.03,0.0,0.39,0.03,0.42000000000000004,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2013,0.0,0.03,0.0,0.1,0.03,0.13,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2014,0.0,0.06,0.0,0.19,0.06,0.25,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2015,0.02,0.06,0.0,0.14,0.08,0.22,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2016,0.02,0.24,0.0,0.07,0.26,0.33,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2017,0.02,0.5,0.0,0.06,0.52,0.58,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2018,0.01,0.6,0.0,0.12,0.61,0.73,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Algeria,2019,0.01,0.62,0.0,0.15,0.63,0.78,Country,Africa,Northern Africa,DZA,36.7764,3.0586
Argentina,1965,0.0,0.0,0.0,1.23,0.0,1.23,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1966,0.0,0.0,0.0,1.24,0.0,1.24,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1967,0.0,0.0,0.0,1.27,0.0,1.27,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1968,0.0,0.0,0.0,1.5,0.0,1.5,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1969,0.0,0.0,0.0,1.34,0.0,1.34,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1970,0.0,0.0,0.05,1.56,0.05,1.61,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1971,0.0,0.0,0.05,1.54,0.05,1.59,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1972,0.0,0.0,0.06,1.5,0.06,1.56,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1973,0.0,0.0,0.05,2.99,0.05,3.04,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1974,0.0,0.0,0.05,5.03,0.05,5.08,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1975,0.0,0.0,0.05,5.2,0.05,5.25,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1976,0.0,0.0,0.05,5.01,0.05,5.06,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1977,0.0,0.0,0.05,5.77,0.05,5.819999999999999,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1978,0.0,0.0,0.05,7.75,0.05,7.8,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1979,0.0,0.0,0.08,10.66,0.08,10.74,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1980,0.0,0.0,0.09,15.14,0.09,15.23,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1981,0.0,0.0,0.07,14.68,0.07,14.75,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1982,0.0,0.0,0.1,17.59,0.1,17.69,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1983,0.0,0.0,0.14,18.42,0.14,18.560000000000002,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1984,0.0,0.0,0.1,19.88,0.1,19.98,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1985,0.0,0.0,0.1,20.65,0.1,20.75,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1986,0.0,0.0,0.11,21.01,0.11,21.12,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1987,0.0,0.0,0.11,21.84,0.11,21.95,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1988,0.0,0.0,0.12,15.03,0.12,15.149999999999999,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1989,0.0,0.0,0.12,12.96,0.12,13.08,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1990,0.0,0.0,0.11,17.88,0.11,17.99,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1991,0.0,0.0,0.1,16.22,0.1,16.32,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1992,0.0,0.0,0.1,19.78,0.1,19.880000000000003,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1993,0.0,0.0,0.11,23.56,0.11,23.669999999999998,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1994,0.0,0.0,0.12,27.97,0.12,28.09,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1995,0.0,0.0,0.12,28.46,0.12,28.580000000000002,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1996,0.01,0.0,0.35,25.95,0.36,26.310000000000002,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1997,0.01,0.0,0.45,33.03,0.46,33.49,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1998,0.03,0.0,0.46,32.42,0.49,32.910000000000004,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,1999,0.03,0.0,0.65,26.53,0.68,27.21,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2000,0.03,0.0,0.68,34.03,0.7100000000000001,34.74,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2001,0.05,0.0,0.61,41.9,0.66,42.559999999999995,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2002,0.07,0.0,0.85,41.47,0.9199999999999999,42.39,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2003,0.08,0.0,1.01,39.08,1.09,40.169999999999995,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2004,0.07,0.0,0.9,35.4,0.97,36.37,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2005,0.07,0.0,1.07,39.35,1.1400000000000001,40.49,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2006,0.07,0.0,1.57,43.62,1.6400000000000001,45.26,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2007,0.06,0.0,1.58,37.74,1.6400000000000001,39.38,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2008,0.04,0.0,1.69,37.2,1.73,38.93,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2009,0.04,0.0,1.73,40.78,1.77,42.55,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2010,0.03,0.0,2.01,40.54,2.0399999999999996,42.58,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2011,0.03,0.0,2.19,39.64,2.2199999999999998,41.86,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2012,0.37,0.01,2.45,36.88,2.83,39.71,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2013,0.45,0.02,2.46,40.7,2.93,43.63000000000001,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2014,0.62,0.02,2.3,40.86,2.94,43.8,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2015,0.59,0.01,2.38,41.77,2.98,44.75000000000001,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2016,0.55,0.01,1.96,38.25,2.52,40.769999999999996,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2017,0.61,0.02,2.38,41.54,3.01,44.550000000000004,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2018,1.41,0.11,2.49,41.65,4.01,45.66,Country,South America,South America,ARG,-34.5997,-58.3819
Argentina,2019,5.0,0.8,2.4,37.07,8.2,45.269999999999996,Country,South America,South America,ARG,-34.5997,-58.3819
Australia,1965,0.0,0.0,0.3,7.69,0.3,7.99,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1966,0.0,0.0,0.28,7.34,0.28,7.62,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1967,0.0,0.0,0.29,7.61,0.29,7.9,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1968,0.0,0.0,0.28,7.95,0.28,8.23,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1969,0.0,0.0,0.28,8.68,0.28,8.959999999999999,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1970,0.0,0.0,0.26,10.17,0.26,10.43,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1971,0.0,0.0,0.26,11.51,0.26,11.77,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1972,0.0,0.0,0.28,11.55,0.28,11.83,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1973,0.0,0.0,0.34,12.29,0.34,12.629999999999999,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1974,0.0,0.0,0.43,13.87,0.43,14.299999999999999,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1975,0.0,0.0,0.49,14.89,0.49,15.38,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1976,0.0,0.0,0.48,14.15,0.48,14.63,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1977,0.0,0.0,0.43,13.54,0.43,13.969999999999999,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1978,0.0,0.0,0.4,14.68,0.4,15.08,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1979,0.0,0.0,0.42,14.25,0.42,14.67,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1980,0.0,0.0,0.38,13.47,0.38,13.850000000000001,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1981,0.0,0.0,0.4,13.87,0.4,14.27,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1982,0.0,0.0,0.52,12.77,0.52,13.29,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1983,0.0,0.0,0.43,12.12,0.43,12.549999999999999,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1984,0.0,0.0,0.44,13.13,0.44,13.57,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1985,0.0,0.0,0.46,13.94,0.46,14.4,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1986,0.0,0.0,0.46,14.03,0.46,14.49,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1987,0.0,0.0,0.47,13.61,0.47,14.08,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1988,0.0,0.0,0.73,14.33,0.73,15.06,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1989,0.0,0.0,0.81,14.25,0.81,15.06,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1990,0.0,0.0,0.76,14.76,0.76,15.52,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1991,0.0,0.01,0.72,15.65,0.73,16.38,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1992,0.0,0.01,0.67,15.94,0.68,16.62,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1993,0.0,0.01,0.67,16.39,0.68,17.070000000000004,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1994,0.01,0.02,0.7,16.15,0.73,16.88,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1995,0.01,0.02,0.83,15.63,0.86,16.49,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1996,0.01,0.03,0.95,15.97,0.99,16.96,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1997,0.01,0.03,1.0,15.95,1.04,16.99,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1998,0.02,0.04,1.08,15.8,1.1400000000000001,16.939999999999998,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,1999,0.04,0.04,1.13,16.28,1.21,17.49,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2000,0.13,0.05,0.89,16.47,1.07,17.54,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2001,0.29,0.05,0.8,16.12,1.1400000000000001,17.26,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2002,0.53,0.06,1.27,16.1,1.86,17.96,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2003,0.7,0.06,1.69,16.21,2.45,18.66,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2004,0.8,0.07,2.82,15.69,3.69,19.38,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2005,1.3,0.08,3.87,15.47,5.25,20.72,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2006,2.16,0.1,3.93,14.95,6.19,21.14,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2007,2.85,0.11,4.28,13.05,7.24,20.290000000000003,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2008,3.46,0.14,3.7,11.82,7.300000000000001,19.12,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2009,4.44,0.29,2.79,12.64,7.5200000000000005,20.16,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2010,4.99,0.98,2.44,13.75,8.41,22.160000000000004,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2011,6.43,2.04,2.57,19.57,11.04,30.61,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2012,7.72,2.41,3.1,17.04,13.229999999999999,30.27,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2013,9.26,3.85,3.33,19.09,16.439999999999998,35.53,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2014,9.78,4.95,3.55,14.48,18.28,32.76,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2015,11.84,6.21,3.68,14.09,21.73,35.82,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2016,13.03,7.47,3.65,17.63,24.15,41.779999999999994,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2017,13.2,8.96,3.53,13.5,25.69,39.19,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2018,16.41,12.28,3.55,17.36,32.239999999999995,49.599999999999994,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Australia,2019,19.52,17.95,3.58,14.29,41.05,55.34,Country,Oceania,Australia and New Zealand,AUS,-35.2931,149.1269
Austria,1965,0.0,0.0,0.0,16.08,0.0,16.08,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1966,0.0,0.0,0.0,17.33,0.0,17.33,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1967,0.0,0.0,0.0,17.7,0.0,17.7,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1968,0.0,0.0,0.0,18.18,0.0,18.18,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1969,0.0,0.0,0.0,16.72,0.0,16.72,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1970,0.0,0.0,0.0,21.29,0.0,21.29,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1971,0.0,0.0,0.0,16.82,0.0,16.82,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1972,0.0,0.0,0.0,17.29,0.0,17.29,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1973,0.0,0.0,0.0,19.21,0.0,19.21,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1974,0.0,0.0,0.0,22.71,0.0,22.71,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1975,0.0,0.0,0.0,23.8,0.0,23.8,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1976,0.0,0.0,0.0,20.57,0.0,20.57,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1977,0.0,0.0,0.0,24.92,0.0,24.92,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1978,0.0,0.0,0.0,24.94,0.0,24.94,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1979,0.0,0.0,0.0,28.1,0.0,28.1,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1980,0.0,0.0,0.0,29.11,0.0,29.11,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1981,0.0,0.0,0.0,30.85,0.0,30.85,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1982,0.0,0.0,0.0,30.9,0.0,30.9,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1983,0.0,0.0,0.0,30.61,0.0,30.61,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1984,0.0,0.0,0.0,26.85,0.0,26.85,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1985,0.0,0.0,0.0,30.78,0.0,30.78,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1986,0.0,0.0,1.29,30.9,1.29,32.19,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1987,0.0,0.0,0.91,35.39,0.91,36.3,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1988,0.0,0.0,1.05,35.3,1.05,36.349999999999994,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1989,0.0,0.0,1.1,35.08,1.1,36.18,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1990,0.0,0.0,1.14,31.51,1.14,32.65,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1991,0.0,0.0,1.23,31.44,1.23,32.67,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1992,0.0,0.0,1.33,34.85,1.33,36.18,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1993,0.0,0.0,1.36,36.71,1.36,38.07,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1994,0.0,0.0,1.21,35.71,1.21,36.92,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1995,0.0,0.0,1.86,37.07,1.86,38.93,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1996,0.0,0.0,1.59,34.22,1.59,35.81,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1997,0.02,0.0,1.71,36.11,1.73,37.84,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1998,0.04,0.0,1.84,37.16,1.8800000000000001,39.04,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,1999,0.05,0.0,1.6,40.7,1.6500000000000001,42.35,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2000,0.07,0.0,1.53,41.84,1.6,43.440000000000005,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2001,0.17,0.0,1.67,40.46,1.8399999999999999,42.300000000000004,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2002,0.2,0.01,1.52,40.23,1.73,41.96,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2003,0.37,0.02,1.71,33.22,2.1,35.32,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2004,0.92,0.02,2.06,36.76,3.0,39.760000000000005,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2005,1.33,0.02,2.44,37.1,3.79,40.89,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2006,1.75,0.02,3.24,35.66,5.01,40.67,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2007,2.04,0.02,4.06,37.05,6.119999999999999,43.17,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2008,2.01,0.03,4.3,38.33,6.34,44.669999999999995,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2009,1.95,0.05,4.28,40.9,6.28,47.18,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2010,2.06,0.09,4.46,38.36,6.609999999999999,44.970000000000006,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2011,1.94,0.17,4.52,34.24,6.629999999999999,40.870000000000005,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2012,2.46,0.34,4.61,43.8,7.41,51.21,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2013,3.15,0.63,4.58,42.05,8.36,50.41,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2014,3.85,0.79,4.34,41.01,8.98,49.989999999999995,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2015,4.84,0.94,4.5,37.06,10.28,47.34,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2016,5.23,1.1,4.69,39.84,11.02,50.86000000000001,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2017,6.57,1.27,4.92,38.29,12.76,51.050000000000004,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2018,6.03,1.44,4.85,37.64,12.32,49.96,Country,Europe,Western Europe,AUT,48.2083,16.3731
Austria,2019,7.44,1.35,4.79,40.73,13.580000000000002,54.309999999999995,Country,Europe,Western Europe,AUT,48.2083,16.3731
Azerbaijan,1985,0.0,0.0,0.0,1.31,0.0,1.31,Country,Asia,Western Asia,AZE,40.3667,49.8352
Azerbaijan,1986,0.0,0.0,0.0,0.8,0.0,0.8,Country,Asia,Western Asia,AZE,40.3667,49.8352
Azerbaijan,1987,0.0,0.0,0.0,0.8,0.0,0.8,Country,Asia,Western Asia,AZE,40.3667,49.8352
Azerbaijan,1988,0.0,0.0,0.0,0.7,0.0,0.7,Country,Asia,Western Asia,AZE,40.3667,49.8352
Azerbaijan,1989,0.0,0.0,0.0,0.7,0.0,0.7,Country,Asia,Western Asia,AZE,40.3667,49.8352
Azerbaijan,1990,0.0,0.0,0.0,1.66,0.0,1.66,Country,Asia,Western Asia,AZE,40.3667,49.8352
Azerbaijan,1991,0.0,0.0,0.0,1.76,0.0,1.76,Country,Asia,Western Asia,AZE,40.3667,49.8352
Azerbaijan,1992,0.0,0.0,0.0,1.75,0.0,1.75,Country,Asia,Western Asia,AZE,40.3667,49.8352
